Last_Updated,Room_Type,Available_Bed_Spaces,Percent_Left
2025-02-24 12:00:00,2 Bd/8 Person,8,0.041666666666666664
2025-02-24 12:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-02-24 12:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-02-24 12:00:00,3 Bd/6 Person,0,0.0
2025-02-24 12:00:00,3 Bd/8 Person-Double,0,0.0
2025-02-24 12:00:00,3 Bd/8 Person-Triple,0,0.0
2025-02-24 12:00:00,4 Bd/10 Person-Double,0,0.0
2025-02-24 12:00:00,4 Bd/10 Person-Triple,377,0.27925925925925926
2025-02-24 12:00:00,Classic Triple,3057,0.8125996810207337
2025-02-24 12:00:00,Deluxe Triple,219,0.0703953712632594
2025-02-24 12:00:00,Plaza Triple/Private Bath,609,0.28431372549019607
2025-02-24 12:00:00,Plaza Triple/Shared Bath,1621,0.5581955922865014
2025-02-24 12:00:00,Suite Triple/Shared Bath,172,0.1963470319634703
2025-02-24 13:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-02-24 13:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-02-24 13:00:00,2 Bd+Loft/6 Person,0,0.0
2025-02-24 13:00:00,2 Bd/3 Person-Double,0,0.0
2025-02-24 13:00:00,2 Bd/4 Person,0,0.0
2025-02-24 13:00:00,2 Bd/5 Person-Double,0,0.0
2025-02-24 13:00:00,2 Bd/5 Person-Triple,0,0.0
2025-02-24 13:00:00,2 Bd/6 Person,0,0.0
2025-02-24 13:00:00,2 Bd/7 Person-Quad,0,0.0
2025-02-24 13:00:00,2 Bd/7 Person-Triple,0,0.0
2025-02-24 13:00:00,2 Bd/8 Person,8,0.041666666666666664
2025-02-24 13:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-02-24 13:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-02-24 13:00:00,3 Bd/6 Person,0,0.0
2025-02-24 13:00:00,3 Bd/8 Person-Double,0,0.0
2025-02-24 13:00:00,3 Bd/8 Person-Triple,0,0.0
2025-02-24 13:00:00,4 Bd/10 Person-Double,0,0.0
2025-02-24 13:00:00,4 Bd/10 Person-Triple,365,0.27037037037037037
2025-02-24 13:00:00,Classic Triple,2986,0.7937267410951622
2025-02-24 13:00:00,Deluxe Triple,161,0.05175184828029573
2025-02-24 13:00:00,Plaza Triple/Private Bath,547,0.2553688141923436
2025-02-24 13:00:00,Plaza Triple/Shared Bath,1528,0.5261707988980716
2025-02-24 13:00:00,Suite Triple/Shared Bath,160,0.182648401826484
2025-02-24 14:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-02-24 14:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-02-24 14:00:00,2 Bd+Loft/6 Person,0,0.0
2025-02-24 14:00:00,2 Bd/3 Person-Double,0,0.0
2025-02-24 14:00:00,2 Bd/4 Person,0,0.0
2025-02-24 14:00:00,2 Bd/5 Person-Double,0,0.0
2025-02-24 14:00:00,2 Bd/5 Person-Triple,0,0.0
2025-02-24 14:00:00,2 Bd/6 Person,0,0.0
2025-02-24 14:00:00,2 Bd/7 Person-Quad,0,0.0
2025-02-24 14:00:00,2 Bd/7 Person-Triple,0,0.0
2025-02-24 14:00:00,2 Bd/8 Person,8,0.041666666666666664
2025-02-24 14:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-02-24 14:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-02-24 14:00:00,3 Bd/6 Person,0,0.0
2025-02-24 14:00:00,3 Bd/8 Person-Double,0,0.0
2025-02-24 14:00:00,3 Bd/8 Person-Triple,0,0.0
2025-02-24 14:00:00,4 Bd/10 Person-Double,0,0.0
2025-02-24 14:00:00,4 Bd/10 Person-Triple,363,0.2688888888888889
2025-02-24 14:00:00,Classic Triple,2899,0.7706007442849548
2025-02-24 14:00:00,Deluxe Triple,123,0.03953712632594021
2025-02-24 14:00:00,Plaza Triple/Private Bath,484,0.22595704948646125
2025-02-24 14:00:00,Plaza Triple/Shared Bath,1415,0.4872589531680441
2025-02-24 14:00:00,Suite Triple/Shared Bath,149,0.17009132420091325
2025-02-24 15:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-02-24 15:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-02-24 15:00:00,2 Bd+Loft/6 Person,0,0.0
2025-02-24 15:00:00,2 Bd/3 Person-Double,0,0.0
2025-02-24 15:00:00,2 Bd/4 Person,0,0.0
2025-02-24 15:00:00,2 Bd/5 Person-Double,0,0.0
2025-02-24 15:00:00,2 Bd/5 Person-Triple,0,0.0
2025-02-24 15:00:00,2 Bd/6 Person,0,0.0
2025-02-24 15:00:00,2 Bd/7 Person-Quad,0,0.0
2025-02-24 15:00:00,2 Bd/7 Person-Triple,0,0.0
2025-02-24 15:00:00,2 Bd/8 Person,7,0.036458333333333336
2025-02-24 15:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-02-24 15:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-02-24 15:00:00,3 Bd/6 Person,0,0.0
2025-02-24 15:00:00,3 Bd/8 Person-Double,0,0.0
2025-02-24 15:00:00,3 Bd/8 Person-Triple,0,0.0
2025-02-24 15:00:00,4 Bd/10 Person-Double,0,0.0
2025-02-24 15:00:00,4 Bd/10 Person-Triple,359,0.2659259259259259
2025-02-24 15:00:00,Classic Triple,2840,0.7549175970228602
2025-02-24 15:00:00,Deluxe Triple,88,0.028286724525875925
2025-02-24 15:00:00,Plaza Triple/Private Bath,441,0.20588235294117646
2025-02-24 15:00:00,Plaza Triple/Shared Bath,1355,0.4665977961432507
2025-02-24 15:00:00,Suite Triple/Shared Bath,139,0.158675799086758
2025-02-24 16:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-02-24 16:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-02-24 16:00:00,2 Bd+Loft/6 Person,0,0.0
2025-02-24 16:00:00,2 Bd/3 Person-Double,0,0.0
2025-02-24 16:00:00,2 Bd/4 Person,0,0.0
2025-02-24 16:00:00,2 Bd/5 Person-Double,0,0.0
2025-02-24 16:00:00,2 Bd/5 Person-Triple,0,0.0
2025-02-24 16:00:00,2 Bd/6 Person,0,0.0
2025-02-24 16:00:00,2 Bd/7 Person-Quad,0,0.0
2025-02-24 16:00:00,2 Bd/7 Person-Triple,0,0.0
2025-02-24 16:00:00,2 Bd/8 Person,7,0.036458333333333336
2025-02-24 16:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-02-24 16:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-02-24 16:00:00,3 Bd/6 Person,0,0.0
2025-02-24 16:00:00,3 Bd/8 Person-Double,0,0.0
2025-02-24 16:00:00,3 Bd/8 Person-Triple,0,0.0
2025-02-24 16:00:00,4 Bd/10 Person-Double,0,0.0
2025-02-24 16:00:00,4 Bd/10 Person-Triple,357,0.2644444444444444
2025-02-24 16:00:00,Classic Triple,2825,0.7509303561935141
2025-02-24 16:00:00,Deluxe Triple,77,0.024750883960141433
2025-02-24 16:00:00,Plaza Triple/Private Bath,425,0.1984126984126984
2025-02-24 16:00:00,Plaza Triple/Shared Bath,1337,0.46039944903581265
2025-02-24 16:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 10:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 10:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 10:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 10:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 10:00:00,2 Bd/4 Person,0,0.0
2025-03-03 10:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 10:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 10:00:00,2 Bd/6 Person,0,0.0
2025-03-03 10:00:00,2 Bd/7 Person-Quad,0,0.0
2025-03-03 10:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 10:00:00,2 Bd/8 Person,7,0.036458333333333336
2025-03-03 10:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 10:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 10:00:00,3 Bd/6 Person,0,0.0
2025-03-03 10:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 10:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 10:00:00,4 Bd/10 Person-Double,0,0.0
2025-03-03 10:00:00,4 Bd/10 Person-Triple,356,0.2637037037037037
2025-03-03 10:00:00,Classic Triple,2823,0.7503987240829346
2025-03-03 10:00:00,Deluxe Triple,75,0.024108003857280617
2025-03-03 10:00:00,Plaza Triple/Private Bath,424,0.19794584500466852
2025-03-03 10:00:00,Plaza Triple/Shared Bath,1333,0.45902203856749313
2025-03-03 10:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 11:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 11:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 11:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 11:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 11:00:00,2 Bd/4 Person,0,0.0
2025-03-03 11:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 11:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 11:00:00,2 Bd/6 Person,0,0.0
2025-03-03 11:00:00,2 Bd/7 Person-Quad,0,0.0
2025-03-03 11:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 11:00:00,2 Bd/8 Person,7,0.036458333333333336
2025-03-03 11:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 11:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 11:00:00,3 Bd/6 Person,0,0.0
2025-03-03 11:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 11:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 11:00:00,4 Bd/10 Person-Double,0,0.0
2025-03-03 11:00:00,4 Bd/10 Person-Triple,352,0.2607407407407407
2025-03-03 11:00:00,Classic Triple,2817,0.7488038277511961
2025-03-03 11:00:00,Deluxe Triple,75,0.024108003857280617
2025-03-03 11:00:00,Plaza Triple/Private Bath,423,0.19747899159663865
2025-03-03 11:00:00,Plaza Triple/Shared Bath,1331,0.4583333333333333
2025-03-03 11:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 12:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 12:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 12:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 12:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 12:00:00,2 Bd/4 Person,0,0.0
2025-03-03 12:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 12:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 12:00:00,2 Bd/6 Person,0,0.0
2025-03-03 12:00:00,2 Bd/7 Person-Quad,3,0.027777777777777776
2025-03-03 12:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 12:00:00,2 Bd/8 Person,13,0.06770833333333333
2025-03-03 12:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 12:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 12:00:00,3 Bd/6 Person,0,0.0
2025-03-03 12:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 12:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 12:00:00,4 Bd/10 Person-Double,1,0.0011135857461024498
2025-03-03 12:00:00,4 Bd/10 Person-Triple,348,0.2577777777777778
2025-03-03 12:00:00,Classic Triple,2813,0.7477405635300373
2025-03-03 12:00:00,Deluxe Triple,74,0.02378656380585021
2025-03-03 12:00:00,Plaza Triple/Private Bath,413,0.19281045751633988
2025-03-03 12:00:00,Plaza Triple/Shared Bath,1326,0.45661157024793386
2025-03-03 12:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 13:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 13:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 13:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 13:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 13:00:00,2 Bd/4 Person,0,0.0
2025-03-03 13:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 13:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 13:00:00,2 Bd/6 Person,0,0.0
2025-03-03 13:00:00,2 Bd/7 Person-Quad,2,0.018518518518518517
2025-03-03 13:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 13:00:00,2 Bd/8 Person,10,0.052083333333333336
2025-03-03 13:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 13:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 13:00:00,3 Bd/6 Person,0,0.0
2025-03-03 13:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 13:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 13:00:00,4 Bd/10 Person-Double,0,0.0
2025-03-03 13:00:00,4 Bd/10 Person-Triple,342,0.25333333333333335
2025-03-03 13:00:00,Classic Triple,2813,0.7477405635300373
2025-03-03 13:00:00,Deluxe Triple,75,0.024108003857280617
2025-03-03 13:00:00,Plaza Triple/Private Bath,408,0.19047619047619047
2025-03-03 13:00:00,Plaza Triple/Shared Bath,1322,0.45523415977961434
2025-03-03 13:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 14:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 14:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 14:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 14:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 14:00:00,2 Bd/4 Person,0,0.0
2025-03-03 14:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 14:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 14:00:00,2 Bd/6 Person,0,0.0
2025-03-03 14:00:00,2 Bd/7 Person-Quad,0,0.0
2025-03-03 14:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 14:00:00,2 Bd/8 Person,8,0.041666666666666664
2025-03-03 14:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 14:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 14:00:00,3 Bd/6 Person,0,0.0
2025-03-03 14:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 14:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 14:00:00,4 Bd/10 Person-Double,1,0.0011135857461024498
2025-03-03 14:00:00,4 Bd/10 Person-Triple,331,0.24518518518518517
2025-03-03 14:00:00,Classic Triple,2810,0.746943115364168
2025-03-03 14:00:00,Deluxe Triple,79,0.02539376406300225
2025-03-03 14:00:00,Plaza Triple/Private Bath,399,0.18627450980392157
2025-03-03 14:00:00,Plaza Triple/Shared Bath,1318,0.45385674931129477
2025-03-03 14:00:00,Suite Triple/Shared Bath,136,0.1552511415525114
2025-03-03 16:00:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-03 16:00:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-03 16:00:00,2 Bd+Loft/6 Person,0,0.0
2025-03-03 16:00:00,2 Bd/3 Person-Double,0,0.0
2025-03-03 16:00:00,2 Bd/4 Person,0,0.0
2025-03-03 16:00:00,2 Bd/5 Person-Double,0,0.0
2025-03-03 16:00:00,2 Bd/5 Person-Triple,0,0.0
2025-03-03 16:00:00,2 Bd/6 Person,0,0.0
2025-03-03 16:00:00,2 Bd/7 Person-Quad,0,0.0
2025-03-03 16:00:00,2 Bd/7 Person-Triple,0,0.0
2025-03-03 16:00:00,2 Bd/8 Person,2,0.010416666666666666
2025-03-03 16:00:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-03 16:00:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-03 16:00:00,3 Bd/6 Person,0,0.0
2025-03-03 16:00:00,3 Bd/8 Person-Double,0,0.0
2025-03-03 16:00:00,3 Bd/8 Person-Triple,0,0.0
2025-03-03 16:00:00,4 Bd/10 Person-Double,0,0.0
2025-03-03 16:00:00,4 Bd/10 Person-Triple,333,0.24666666666666667
2025-03-03 16:00:00,Classic Triple,2796,0.7432216905901117
2025-03-03 16:00:00,Deluxe Triple,75,0.024108003857280617
2025-03-03 16:00:00,Plaza Triple/Private Bath,389,0.18160597572362278
2025-03-03 16:00:00,Plaza Triple/Shared Bath,1307,0.450068870523416
2025-03-03 16:00:00,Suite Triple/Shared Bath,132,0.1506849315068493
2025-03-04 10:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 10:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 10:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 10:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 10:01:00,2 Bd/4 Person,0,0.0
2025-03-04 10:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 10:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 10:01:00,2 Bd/6 Person,0,0.0
2025-03-04 10:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 10:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 10:01:00,2 Bd/8 Person,0,0.0
2025-03-04 10:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 10:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 10:01:00,3 Bd/6 Person,0,0.0
2025-03-04 10:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 10:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 10:01:00,4 Bd/10 Person-Double,0,0.0
2025-03-04 10:01:00,4 Bd/10 Person-Triple,332,0.24592592592592594
2025-03-04 10:01:00,Classic Triple,2801,0.7445507708665603
2025-03-04 10:01:00,Deluxe Triple,68,0.02185792349726776
2025-03-04 10:01:00,Plaza Triple/Private Bath,386,0.18020541549953314
2025-03-04 10:01:00,Plaza Triple/Shared Bath,1302,0.44834710743801653
2025-03-04 10:01:00,Suite Triple/Shared Bath,133,0.15182648401826485
2025-03-04 11:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 11:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 11:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 11:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 11:01:00,2 Bd/4 Person,0,0.0
2025-03-04 11:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 11:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 11:01:00,2 Bd/6 Person,2,0.003003003003003003
2025-03-04 11:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 11:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 11:01:00,2 Bd/8 Person,0,0.0
2025-03-04 11:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 11:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 11:01:00,3 Bd/6 Person,0,0.0
2025-03-04 11:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 11:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 11:01:00,4 Bd/10 Person-Double,1,0.0011135857461024498
2025-03-04 11:01:00,4 Bd/10 Person-Triple,330,0.24444444444444444
2025-03-04 11:01:00,Classic Triple,2797,0.7434875066454014
2025-03-04 11:01:00,Deluxe Triple,65,0.020893603342976536
2025-03-04 11:01:00,Plaza Triple/Private Bath,383,0.1788048552754435
2025-03-04 11:01:00,Plaza Triple/Shared Bath,1297,0.4466253443526171
2025-03-04 11:01:00,Suite Triple/Shared Bath,134,0.15296803652968036
2025-03-04 12:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 12:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 12:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 12:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 12:01:00,2 Bd/4 Person,0,0.0
2025-03-04 12:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 12:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 12:01:00,2 Bd/6 Person,1,0.0015015015015015015
2025-03-04 12:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 12:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 12:01:00,2 Bd/8 Person,0,0.0
2025-03-04 12:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 12:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 12:01:00,3 Bd/6 Person,0,0.0
2025-03-04 12:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 12:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 12:01:00,4 Bd/10 Person-Double,1,0.0011135857461024498
2025-03-04 12:01:00,4 Bd/10 Person-Triple,331,0.24518518518518517
2025-03-04 12:01:00,Classic Triple,2798,0.7437533227006912
2025-03-04 12:01:00,Deluxe Triple,63,0.020250723240115717
2025-03-04 12:01:00,Plaza Triple/Private Bath,381,0.17787114845938376
2025-03-04 12:01:00,Plaza Triple/Shared Bath,1288,0.44352617079889806
2025-03-04 12:01:00,Suite Triple/Shared Bath,135,0.1541095890410959
2025-03-04 13:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 13:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 13:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 13:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 13:01:00,2 Bd/4 Person,0,0.0
2025-03-04 13:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 13:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 13:01:00,2 Bd/6 Person,0,0.0
2025-03-04 13:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 13:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 13:01:00,2 Bd/8 Person,0,0.0
2025-03-04 13:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 13:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 13:01:00,3 Bd/6 Person,0,0.0
2025-03-04 13:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 13:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 13:01:00,4 Bd/10 Person-Double,0,0.0
2025-03-04 13:01:00,4 Bd/10 Person-Triple,333,0.24666666666666667
2025-03-04 13:01:00,Classic Triple,2794,0.7426900584795322
2025-03-04 13:01:00,Deluxe Triple,60,0.019286403085824494
2025-03-04 13:01:00,Plaza Triple/Private Bath,384,0.1792717086834734
2025-03-04 13:01:00,Plaza Triple/Shared Bath,1290,0.44421487603305787
2025-03-04 13:01:00,Suite Triple/Shared Bath,131,0.1495433789954338
2025-03-04 14:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 14:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 14:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 14:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 14:01:00,2 Bd/4 Person,0,0.0
2025-03-04 14:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 14:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 14:01:00,2 Bd/6 Person,0,0.0
2025-03-04 14:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 14:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 14:01:00,2 Bd/8 Person,0,0.0
2025-03-04 14:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 14:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 14:01:00,3 Bd/6 Person,0,0.0
2025-03-04 14:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 14:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 14:01:00,4 Bd/10 Person-Double,0,0.0
2025-03-04 14:01:00,4 Bd/10 Person-Triple,332,0.24592592592592594
2025-03-04 14:01:00,Classic Triple,2787,0.740829346092504
2025-03-04 14:01:00,Deluxe Triple,65,0.020893603342976536
2025-03-04 14:01:00,Plaza Triple/Private Bath,391,0.18253968253968253
2025-03-04 14:01:00,Plaza Triple/Shared Bath,1282,0.4414600550964187
2025-03-04 14:01:00,Suite Triple/Shared Bath,131,0.1495433789954338
2025-03-04 15:01:00,1 Bd/3 Person,1,0.008333333333333333
2025-03-04 15:01:00,2 Bd+Loft/5 Person-Double,0,0.0
2025-03-04 15:01:00,2 Bd+Loft/6 Person,0,0.0
2025-03-04 15:01:00,2 Bd/3 Person-Double,0,0.0
2025-03-04 15:01:00,2 Bd/4 Person,0,0.0
2025-03-04 15:01:00,2 Bd/5 Person-Double,0,0.0
2025-03-04 15:01:00,2 Bd/5 Person-Triple,0,0.0
2025-03-04 15:01:00,2 Bd/6 Person,0,0.0
2025-03-04 15:01:00,2 Bd/7 Person-Quad,0,0.0
2025-03-04 15:01:00,2 Bd/7 Person-Triple,0,0.0
2025-03-04 15:01:00,2 Bd/8 Person,1,0.005208333333333333
2025-03-04 15:01:00,3 Bd+Loft/9 Person-Double,0,0.0
2025-03-04 15:01:00,3 Bd+Loft/9 Person-Triple,0,0.0
2025-03-04 15:01:00,3 Bd/6 Person,0,0.0
2025-03-04 15:01:00,3 Bd/8 Person-Double,0,0.0
2025-03-04 15:01:00,3 Bd/8 Person-Triple,0,0.0
2025-03-04 15:01:00,4 Bd/10 Person-Double,0,0.0
2025-03-04 15:01:00,4 Bd/10 Person-Triple,332,0.24592592592592594
2025-03-04 15:01:00,Classic Triple,2786,0.7405635300372142
2025-03-04 15:01:00,Deluxe Triple,62,0.01992928318868531
2025-03-04 15:01:00,Plaza Triple/Private Bath,391,0.18253968253968253
2025-03-04 15:01:00,Plaza Triple/Shared Bath,1266,0.4359504132231405
2025-03-04 15:01:00,Suite Triple/Shared Bath,134,0.15296803652968036
